date,title,abstract
2019-01-07,"Musk tweets ""looking forward to breaking ground"" on Shanghai Gigafactory","Jan 6 Elon Musk, Tesla Inc's chief executive, said in a tweet https://twitter.com/elonmusk/status/1082103637990625281 that he is looking forward to breaking ground on the new Tesla Shanghai Gigafactory on Monday."
2019-01-08,Mercedes claims luxury car crown as analysts eye challenger Tesla,"FRANKFURT, Jan 8 Mercedes-Benz sold 2.31 million passenger cars last year, likely enough to make it the top-selling premium automotive brand in 2018, although some analysts are questioning how much longer German manufacturers can dominate the luxury car industry."
2019-01-08,"Move aside, backseat driver! New tech at CES monitors you inside car","LAS VEGAS, Jan 8 As vehicles get smarter, your car will be keeping eyes on you."
2019-01-09,Tesla sued for passenger death due to defective battery,Chicago law firm Corboy & Demetrio said on Tuesday it filed a lawsuit against electric carmaker Tesla Inc alleging that its 2014 Model S sedan had a defective battery pack that caused the death of an 18-year old passenger in an accident last year.
2019-01-09,"Move aside, backseat driver! New tech at CES monitors you inside car","LAS VEGAS As vehicles get smarter, your car will be keeping eyes on you. | Video"
2019-01-11,Exclusive: GM's Cadillac will introduce EV in fight against Tesla - sources,"WASHINGTON Cadillac is expected to become General Motors Co's  lead electric vehicle brand as the largest U.S. automaker gears up to introduce a new model under that luxury marquee to challenge Tesla Inc , two people briefed on the matter said Thursday."
2019-01-17,Musk tweets Tesla to end customer referral plan because of costs,"Jan 17 Tesla Inc's customer referral incentive plan will end on Feb. 1, the electric carmaker's Chief Executive Officer Elon Musk tweeted on Thursday, citing costs."
2019-01-18,Tesla cuts jobs as it looks to make Model 3 more affordable,"Tesla Inc said on Friday it would cut thousands of jobs to rein in costs as it plans to increase production of lower-priced versions of its crucial Model 3 sedan, sending its shares down as much as 10 percent. | Video"
2019-01-18,UPDATE 5-Tesla cuts jobs as it looks to make Model 3 more affordable,"Jan 18 Tesla Inc said on Friday it would cut thousands of jobs to rein in costs as it plans to increase production of lower-priced versions of its crucial Model 3 sedan, sending its shares down as much as 10 percent."
2019-01-18,Tesla to cut workforce by 7 percent,"Jan 18 Tesla Inc on Friday said it will cut its full-time workforce by about 7 percent, while it ramps up production of its Model 3 sedan."
2019-01-21,Tesla's Model 3 gets green light in Europe,"AMSTERDAM, Jan 21 Tesla's Model 3 has been given the green light to hit the road in Europe, clearing the final hurdle for the European introduction of the battery-powered sedan expected next month."
2019-01-21,"UPDATE 1-Toyota, Panasonic setting up EV battery JV amid rising China competition -source","* Partnership to reduce Panasonic's reliance on Tesla (Adds context on Panasonic-Tesla ties, share prices)"
2019-01-22,EXCLUSIVE-Tesla holds battery supply talks with China's Lishen,"* Tesla's current exclusive supplier is Japan's Panasonic (Recasts on Tesla, Lishen talks)"
2019-01-22,"UPDATE 1-Toyota, Panasonic announce battery venture to expand EV push","* Batteries made by JV to be sold to various automakers (Adds details of venture, background)"
2019-01-22,China's Lishen says has not signed agreement with Tesla on supplying batteries,BEIJING China's Tianjin Lishen said on Tuesday it has not signed any agreement with Tesla Inc  on supplying batteries to the U.S. electric vehicle maker's Shanghai factory.
2019-01-22,China's Lishen says has not signed agreement with Tesla on supplying batteries,"BEIJING, Jan 22 China's Tianjin Lishen said on Tuesday it has not signed any agreement with Tesla Inc on supplying batteries to the U.S. electric vehicle maker's Shanghai factory."
2019-01-22,EXCLUSIVE -Tesla says it received battery quotes from China's Lishen but no deal agreed,"* Tesla says it received quotes from Lishen, but nothing signed"
2019-01-22,Tesla says it has no agreement with Chinese battery maker Lishen,"SHANGHAI Tesla Inc  denied on Tuesday that it had signed a preliminary agreement with Tianjin Lishen to supply batteries for its new Shanghai car factory, saying it had received quotes from the Chinese battery maker but did not proceed further."
2019-01-22,Tesla says it has no agreement with Chinese battery maker Lishen,"SHANGHAI, Jan 22 Tesla Inc denied on Tuesday that it had signed a preliminary agreement with Tianjin Lishen to supply batteries for its new Shanghai car factory, saying it had received quotes from the Chinese battery maker but did not proceed further."
2019-01-22,Nikkei dips as global growth concerns weigh; Panasonic tumbles,"* Panasonic falls, sources say Tesla finds rival battery maker"
2019-01-22,EXCLUSIVE -Tesla in talks with China's Lishen over Shanghai battery contract - sources,* U.S. carmaker's current exclusive supplier is Japan's Panasonic
2019-01-23,CORRECTED-UPDATE 2-Tesla to cut production hours for Model S and X,"Jan 23 Tesla Inc said on Wednesday it is reducing production hours for higher-priced Model S and Model X cars, just days after saying it would cut jobs as the electric carmaker looks to make more affordable versions of the Model 3 sedan."
2019-01-23,Tesla to cut production hours for Model S and X,"Jan 23 Tesla Inc is reducing production hours for its higher priced electric cars Model S and Model X to improve efficiencies, a Tesla spokesperson said on Wednesday."
2019-01-28,UPDATE 2-Saudi Arabia's PIF slashes exposure to Tesla - FT,"Jan 28 Saudi Arabia's Public Investment Fund (PIF) has slashed its exposure to Tesla Inc, the Financial Times reported on Monday, citing people with direct knowledge of the matter."
2019-01-28,Saudi Arabia's PIF slashes exposure to Tesla - FT,"Jan 28 Saudi Arabia's Public Investment Fund has slashed https://www.ft.com/content/d501c670-2307-11e9-b329-c7e6ceb5ffdf its exposure to Tesla Inc, the Financial Times reported on Monday, citing people with direct knowledge of the matter, sending the electric car maker's shares down 2.2 percent in mid-day trading."
2019-01-28,Tesla seen forecasting first-quarter loss after Musk warning,"Wall Street analysts expect Tesla Inc to forecast a loss for the first quarter when it reports results on Wednesday, having changed their expectations for a profit after Chief Executive Officer Elon Musk warned of a ""very difficult"" road ahead."
2019-01-28,Tesla seen forecasting first-quarter loss after Musk warning,"Jan 28 Wall Street analysts expect Tesla Inc to forecast a loss for the first quarter when it reports results on Wednesday, having changed their expectations for a profit after Chief Executive Officer Elon Musk warned of a ""very difficult"" road ahead."
2019-01-30,"CORRECTED-UPDATE 1-Tesla sees profit in every quarter of 2019, shares fall",Jan 30 - Tesla Inc said on Wednesday it was optimistic it could make a first quarter profit and expected to generate a profit and positive free cash flow consistently beyond the first quarter as it ramps up production of its Model 3 sedan.
2019-01-30,Tesla posts smaller Q4 profit than previous quarter,"Jan 30 - Tesla Inc on Wednesday reported a smaller fourth-quarter profit compared with the previous three months and said Model 3 production volume in California should reach 7,000 units per week by the end of the year."
2019-01-30,Koenigsegg super cars team up with Saab successor to go electric,"STOCKHOLM The Chinese-backed company born from the remnants of bankrupt Swedish automaker Saab is investing 150 million euros ($171 million) in a venture with Swedish super car brand Koenigsegg, in a move that could see them develop new electric models."
2019-01-30,Koenigsegg super cars team up with Saab successor to go electric,"STOCKHOLM, Jan 30 The Chinese-backed company born from the remnants of bankrupt Swedish automaker Saab is investing 150 million euros ($171 million) in a venture with Swedish super car brand Koenigsegg, in a move that could see them develop new electric models."
2019-01-30,REUTERS NEWS SCHEDULE AT 11 a.m. GMT/6 a.m. ET,"Here are the top stories and upcoming coverage plans for Reuters text service as of 11 a.m. GMT/6 a.m. ET. For a full schedule of news and events, go to our editorial calendar on Reuters Connect https://www.reutersconnect.com/planning or on Media Express http://mediaexpress.reuters.com/planning-tools/calendar."
2019-01-31,"UPDATE 1-Musk not worried about Tesla Model 3 demand, Wall Street thinks otherwise",Jan 31 Tesla Inc shares fell on Thursday as Wall Street wondered if demand for its mass market Model 3 sedan could be sustained while it tries to make substantial inroads in China.
2019-01-31,"Musk not worried about Tesla Model 3 demand, but Wall Street is",Jan 31 Shares in Tesla Inc fell nearly 4 percent on Thursday as Wall Street analysts following up on its fourth-quarter results questioned underlying demand for its crucial Model 3 sedan and the electric car maker's ability to make inroads in China.
2019-01-31,Tesla CFO leaves as automaker promises profits and cheaper cars,"Tesla Inc's chief financial officer will leave the company as the automaker on Wednesday promised cheaper Model 3 sedans, the launch of Chinese production this year and profits in every quarter in 2019. | Video"
2019-01-31,Factbox: Tesla executive departures since 2016,"Tesla Inc on Wednesday announced the departure of Chief Financial Officer Deepak Ahuja, the latest senior executive to leave the company as it strives to ramp up electric car production and reach long-term profitability."
2019-01-31,UPDATE 8-Tesla CFO leaves as automaker promises profits and cheaper cars,"Jan 30 Tesla Inc's chief financial officer will leave the company as the automaker on Wednesday promised cheaper Model 3 sedans, the launch of Chinese production this year and profits in every quarter in 2019."
2019-02-01,UPDATE 3-Tesla begins sales of cheaper Model 3 car variant in China,"* Tesla says sales of 433,000 yuan variant to begin on Friday"
2019-02-01,Tesla starts selling cheaper Model 3 car in China,"SHANGHAI, Feb 1 U.S. electric carmaker Tesla Inc said it will start taking orders in China on Friday for a lower-priced version of its Model 3 vehicle, whose price will start at 433,000 yuan  ($64,300.56)."
2019-02-04,UPDATE 3-Tesla to buy battery tech maker Maxwell Technologies for $218 mln,Feb 4 Tesla Inc has agreed to buy energy storage company Maxwell Technologies Inc for $218 million in an all-stock deal that could help the electric car maker produce batteries that hold more energy and last longer at a time when it needs to cut costs and faces growing competition.
