date,title,abstract
2018-11-21,UPDATE 1-Kuwait Projects Co hires Goldman Sachs for sale of OSN -sources,"DUBAI, Nov 21 Kuwait Projects Co (KIPCO) , the Gulf state's largest investment company, has hired Goldman Sachs to advise it on the sale of its majority stake in pay-television operator OSN, sources familiar with the matter told Reuters."
2018-11-21,CORRECTED-Kuwait Projects Co hires Goldman Sachs for sale of OSN -sources,"DUBAI, Nov 20 Kuwait Projects Co (KIPCO) , the Gulf state's largest investment company, has hired Goldman Sachs to advise it on the sale of its majority stake in pay-television operator OSN, sources familiar with the matter told Reuters."
2018-11-21,"Japan threatens to cut solar power subsidies, angering investors",TOKYO The Japanese government is threatening to cut existing solar power project subsidies angering the power producers and investors that say the cuts will undermine their profitability and violate earlier agreements.
2018-11-22,"UPDATE 2-Abu Dhabi's IPIC files lawsuit against Goldman Sachs, others over 1MDB case","ABU DHABI, Nov 22 Abu Dhabi's International Petroleum Investment Co (IPIC) said on Wednesday it had filed a lawsuit against U.S. investment bank Goldman Sachs and others to recover losses suffered through its dealings with Malaysian state fund 1MDB."
2018-11-28,CORRECTED-S.Korea fines Goldman Sachs' unit $6.7 mln for naked short selling,"SEOUL, Nov 28 South Korea's financial regulator said on Wednesday it has imposed a 7.5 billion won ($6.66 million) fine on Goldman Sachs Group's subsidiary Goldman Sachs International for violating short-selling rules."
2018-11-29,"UPDATE 2-Goldman Sachs, Morgan Stanley top picks to lead Swedish buyout firm EQT's IPO -sources","STOCKHOLM, Nov 29 Goldman Sachs and Morgan Stanley are expected to lead preparations for the planned IPO of Swedish buyout firm EQT, two sources told Reuters, after the company earlier this month invited banks to bid for the mandate."
2018-11-29,"Goldman Sachs, Morgan Stanley top picks to lead Swedish buyout firm EQT's IPO -sources","STOCKHOLM, Nov 29 Goldman Sachs and Morgan Stanley are expected to lead preparations for the planned IPO of Swedish buyout firm EQT, two sources told Reuters, after the company earlier this month invited banks to bid for the mandate."
2018-11-29,"Goldman names co-chief operating officers for Asia investment banking unit, ex-Japan","Goldman Sachs Group Inc  has named Aaron Arth and Iain Drayton co-chief operating officers of its investment banking division in Asia Pacific, excluding Japan, according to a memo seen by Reuters."
2018-11-29,"Goldman names co-chief operating officers for Asia investment banking unit, ex-Japan","Nov 29 Goldman Sachs Group Inc has named Aaron Arth and Iain Drayton co-chief operating officers of its investment banking division in Asia Pacific, excluding Japan, according to a memo seen by Reuters. Arth is currently head of the financing group in Asia Pacific, excluding Japan, while Drayton leads the financial and strategic investors group in Asia Pacific and also heads the investment banking services in the region, excluding Japan."
2018-11-29,Vestas sees U.S. demand for wind turbines peaking in 2020,"COPENHAGEN Wind turbine maker Vestas sees U.S. demand peaking in 2020 as government incentives, which have spurred investments in the sector, are phased out."
2018-12-03,CORRECTED-UPDATE 4-Little-known asset manager makes $1.8 bln bid for Australia's GrainCorp,"* Share jump misses offer price, reflecting uncertainty over deal"
2018-12-04,UPDATE 1-JPMorgan CEO Dimon: Buybacks are for times when stock is cheap,"NEW YORK, Dec 4 Jamie Dimon, chief executive of JPMorgan Chase & Co, on Tuesday said he favors using the bank's excess capital to reinvest in its business instead of buying back stock."
2018-12-13,"Goldman Sachs, JPMorgan and others back risk management startup AccessFintech","NEW YORK, Dec 13 Goldman Sachs Group Inc, JP Morgan Chase & Co, Citigroup Inc and Credit Suisse Group AG have invested $17.5 million in AccessFintech, a startup that sells technology to help financial firms better handle business errors, the companies said on Thursday."
2018-12-17,UPDATE 7-Goldman Sachs fires back after Malaysia charges bank in 1MDB probe,* Charges relate to 1MDB bond offerings that Goldman worked on
2018-12-17,"Goldman, Morgan Stanley gain clout in Brazil as NY IPOs grow","SAO PAULO Goldman Sachs Group Inc , Morgan Stanley and Bank of America Merrill Lynch are regaining clout in Latin America's largest economy as Brazilian companies opt to list shares in New York instead of on their local exchanges, Refinitiv data shows."
2018-12-17,"Goldman, Morgan Stanley gain clout in Brazil as NY IPOs grow","SAO PAULO, Dec 17 Goldman Sachs Group Inc , Morgan Stanley and Bank of America Merrill Lynch are regaining clout in Latin America's largest economy as Brazilian companies opt to list shares in New York instead of on their local exchanges, Refinitiv data shows."
2018-12-17,Malaysia files criminal charges against Goldman Sachs in 1MDB probe,"KUALA LUMPUR, Dec 17 Malaysia said on Monday it has filed criminal charges against Goldman Sachs and two of the U.S. bank's former employees in connection with a corruption and money laundering probe at state fund 1MDB."
2018-12-18,Malaysia says Goldman Sachs failed to disclose key facts in 1MDB bond sales,"KUALA LUMPUR Goldman Sachs Group Inc  made untrue statements and omitted key facts in offering circulars for the bonds it sold for Malaysian state fund 1MDB, the Malaysian government said in criminal charges against the U.S. bank."
2018-12-18,Malaysia says Goldman Sachs failed to disclose key facts in 1MDB bond sales,"KUALA LUMPUR, Dec 18 Goldman Sachs Group Inc made untrue statements and omitted key facts in offering circulars for the bonds it sold for Malaysian state fund 1MDB, the Malaysian government said in criminal charges against the U.S. bank."
2018-12-19,Ex-Goldman Sachs employee pleads guilty to insider trading,"NEW YORK A former Goldman Sachs Group Inc  employee pleaded guilty on Wednesday to engaging in insider trading based on non-public information about several companies that were clients of the investment bank, Manhattan federal prosecutors announced."
2018-12-19,Ex-Goldman Sachs employee pleads guilty to insider trading,"NEW YORK, Dec 19 A former Goldman Sachs Group Inc employee pleaded guilty on Wednesday to engaging in insider trading based on non-public information about several companies that were clients of the investment bank, Manhattan federal prosecutors announced."
2018-12-19,Singapore central bank bans former Goldman Sachs' banker for life,SINGAPORE Singapore's central bank on Wednesday said it had issued a lifetime prohibition order against former Goldman Sachs'  banker Tim Leissner after he admitted to charges related to an investigation into scandal-plagued Malaysian state fund 1MDB.
2018-12-19,Singapore c.bank bans former Goldman Sachs' banker for life,"SINGAPORE, Dec 19 Singapore's central bank on Wednesday said it had issued a lifetime prohibition order against former Goldman Sachs' banker Tim Leissner after he admitted to charges related to an investigation into scandal-plagued Malaysian state fund 1MDB."
2018-12-21,Goldman Sachs CEO to employees: our compliance is strong,"NEW YORK, Dec 21 Goldman Sachs Group Inc Chief Executive David Solomon on Friday defended the bank against criticism of its compliance and oversight related to dealings with the sovereign wealth fund 1MDB, according to a message sent to employees obtained by Reuters."
2018-12-21,Malaysia seeks $7.5 bln in reparations from Goldman Sachs - FT,"KUALA LUMPUR, Dec 21 Malaysia is seeking $7.5 billion in reparations from Goldman Sachs Group Inc over its dealings with scandal-linked state fund 1MDB, the Financial Times reported on Friday, citing the country's finance minister."
2018-12-22,UPDATE 3-Malaysia seeks $7.5 bln in reparations from Goldman Sachs - FT,"KUALA LUMPUR, Dec 21 Malaysia is seeking $7.5 billion in reparations from Goldman Sachs Group Inc over its dealings with scandal-linked state fund 1MDB, the Financial Times (FT) reported on Friday, citing the finance minister."
2019-01-07,UPDATE 1-Ex-Goldman Sachs banker denied bail in Malaysia pending extradition to U.S.,"KUALA LUMPUR, Jan 7 A Malaysian court on Monday refused bail to former Goldman Sachs banker Roger Ng, pending his extradition to the United States where he faces charges related to suspected money laundering of funds siphoned off from state fund 1MDB."
2019-01-07,REFILE-Ex-Goldman Sachs banker denied bail in Malaysia pending extradition to U.S.,"KUALA LUMPUR, Jan 7 A Malaysian court on Monday declined to grant bail to former Goldman Sachs banker Roger Ng, pending his extradition to the United States where he faces charges related to suspected money laundering of funds siphoned off from state fund 1MDB."
2019-01-14,Saudi's Riyad Bank picks Goldman to advise on talks with NCB: sources,"DUBAI Saudi Arabia's Riyad Bank  has chosen Goldman Sachs  to advise on its merger talks with National Commercial Bank , two sources familiar with the matter said."
2019-01-14,UPDATE 1-Saudi's Riyad Bank picks Goldman to advise on talks with NCB -sources,"DUBAI, Jan 14 Saudi Arabia's Riyad Bank has chosen Goldman Sachs to advise on its merger talks with National Commercial Bank, two sources familiar with the matter said."
2019-01-16,CORRECTED-UPDATE 4-Goldman dealmakers shine in Solomon's maiden quarter,"Jan 16 Goldman Sachs Group Inc turned in a better-than-expected profit during David Solomon's first quarter at the helm, helped by dealmakers in the division the new chief executive once oversaw."
2019-01-16,Goldman Sachs CEO apologises for ex-banker's role in 1MDB scandal,"Goldman Sachs Group Inc Chief Executive Officer David Solomon on Wednesday apologised to the Malaysian people for former banker Tim Leissner's role in the sovereign wealth fund 1MDB scandal, but said the bank had conducted due diligence before every transaction."
2019-01-16,Goldman Sachs CEO apologises for ex-banker's role in 1MDB scandal,"Goldman Sachs Group Inc Chief Executive Officer David Solomon on Wednesday apologised to the Malaysian people for former banker Tim Leissner's role in the sovereign wealth fund 1MDB scandal, but said the bank had conducted due diligence before every transaction."
